flight_id,waypoint,longitude,latitude,altitude,time,n_engine,takeoff_mass,level,air_pressure,air_temperature,specific_humidity,u_wind,v_wind,rhi,true_airspeed,segment_length,sin_a,cos_a,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,wingspan,G,T_sat_liquid,rh,rh_critical_sac,sac,T_critical_sac,width,depth,rhi_1,air_temperature_1,specific_humidity_1,altitude_1,persistent_1,rho_air_1,iwc_1,n_ice_per_m_1,ef,contrail_age,global_yearly_mean_rf,atr20,sdr_mean,rsr_mean,olr_mean,rf_sw_mean,rf_lw_mean,rf_net_mean,cocip,nox_GWP_20_kg,nox_GWP_100_kg,h2o_GWP_20_kg,h2o_GWP_100_kg,soot_GWP_20_kg,soot_GWP_100_kg,so2_GWP_20_kg,so2_GWP_100_kg,contrail_GWP_20_kg,contrail_GWP_100_kg,total_CO2e_GWP_20_kg,total_CO2e_GWP_100_kg,cumulative_distance
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,194,-45.10026666666667,37.37826666666666,11583.6192,2023-02-05 04:16:00,2.0,196741.0,206.41851644074933,20641.851644074934,212.14511,3.0809642e-05,58.986927,27.534386,1.0846047802605447,233.3496822568967,17761.57332605752,0.4926858046621367,0.870207272943879,178615.21975371055,0.369514409686123,1.384836752445106,83.09020514670635,94580.63033569796,0.0,0.692418376222553,0.4154045669395313,0.0131388637786254,0.0005903163659082,0.0001199080118251,7.031034148607444e-05,621002407342761.4,262.48195805844534,102.2009523304488,0.0997082461760476,0.0020348621668581,0.0016618041029341,1.0917108867606202,0.0490495079447753,0.0099631813012824,0.0058421006980129,5.159921742270854e+16,60.3,1.507189920654513,230.32200664903635,0.595777337070677,0.0,1.0,223.61222237601345,47.359508653654885,101.80740748177185,1.090531077036413,212.53221,3.239525e-05,11532.715496259116,1.0,0.341077016540995,6.383709897353e-06,2908087776580.759,15682110224416.64,0 days 05:54:00,9.742469414133607e-10,1.471112881534175e-11,21.250623222629294,7.567026001355924,208.60776,-0.2091334969610781,2.152467,1.9433335921651609,1.0,351.5309055369197,64.4109423188766,22.484209512698737,6.1320571398269275,25.050927793079317,6.8118894138830415,-1.6930053228259392,-0.4598788497099306,40789.15144890939,11077.962723056073,41449.006444487706,11417.339691137395,194
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,195,-44.92516666666667,37.456833333333336,11583.6192,2023-02-05 04:17:00,2.0,196741.0,206.41851644074933,20641.851644074934,212.13307,3.0670126e-05,58.90293,27.49678,1.0814695397930365,233.69231014213008,18011.36167155425,0.4908190084006152,0.8712615571644583,178532.12954856383,0.369864434023479,1.4353125667977653,86.11875400786592,97976.99052360796,-4.0,0.7176562833988827,0.43061752654745,0.0136032503227245,0.000590205794351,0.0001198855519775,7.43111013185165e-05,612858003024646.6,272.04914391084844,105.92606742967509,0.103342504809439,0.0021090307103967,0.0017223750801573,1.1714949682501352,0.0508277876177319,0.0103243943598518,0.0063995794545029,5.277856760423149e+16,60.3,1.5080268283333895,230.32774266195707,0.5939856526103924,0.0,1.0,223.6060350037085,47.359508653654885,101.5910971361478,1.0871886422797032,212.51915,3.2239153e-05,11532.823651431929,1.0,0.3410921439293755,6.508098032563628e-06,2984548352408.605,15899182052369.064,0 days 05:53:00,9.877324711936823e-10,1.4914760315024603e-11,15.267074833316448,5.233408533960059,208.1727,-0.2121064662933349,2.2066183,1.9945116870933108,1.0,377.22137977654353,69.11820312675798,23.30373483452852,6.355564045780505,27.441396700908435,7.4619096439503805,-1.7547135510500542,-0.47664094054965417,41353.75503471108,11231.303924199941,42052.01597638286,11585.81210398673,195
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,196,-44.7472,37.5362,11582.4,2023-02-05 04:18:00,2.0,196741.0,206.4582054068686,20645.820540686866,212.13632,3.0702762e-05,58.775692,27.450005,1.0823482071220072,235.20378831459325,17851.986041614546,0.4870948420005829,0.8733490796333545,178446.01079455597,0.3714042036682218,1.3207464784225906,79.24478870535543,89950.05267421712,0.0,0.6603732392112953,0.3968513188646325,0.0125753723315002,0.0005901200225164,0.0001198681295736,6.553942865544843e-05,638592472344428.2,250.3342875202178,97.4710901075872,0.0950937464464265,0.0019406887029882,0.0015848957741071,0.9965327233009132,0.0467639364951117,0.0094989246005695,0.0051936581756707,5.060512553976475e+16,60.3,1.51201161265025,230.3550149930485,0.5944876727457091,0.0,1.0,223.634838805135,47.359508653654885,100.99038965193192,1.0878536954032374,212.51964,3.225632e-05,11531.904805174036,1.0,0.3411408048096221,6.069034343629449e-06,2804868264043.2866,14875168438531.332,0 days 05:52:00,9.241158968315311e-10,1.395415004215612e-11,15.41518864933565,5.284794662218364,208.17708,-0.1947030706538094,2.1194825,1.9247794159584573,1.0,320.8835369028941,58.79543067475388,21.443639823669184,5.848265406455232,22.270406257275962,6.055805432832035,-1.6146530008861824,-0.4385956468753332,38690.296751173475,10507.932867648251,39303.61396867665,10828.528061035635,196
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,197,-44.5702,37.614266666666666,11582.4,2023-02-05 04:19:00,2.0,196741.0,206.4582054068686,20645.820540686866,212.13472,3.080895e-05,58.59287,27.400703,1.0863305246614523,233.8269009008501,17727.672315857908,0.4915421305368676,0.8708537959423941,178366.76600585063,0.3700018306316975,1.3308776139814518,79.8526568388871,90829.51127303478,0.0,0.6654388069907259,0.3992789065267716,0.0126495807900193,0.0005901051891195,0.0001198651165399,6.621551901374451e-05,632563936193551.8,252.25454295404435,98.21876791183114,0.0958231882066645,0.0019555752695237,0.0015970531367777,1.010102633981192,0.04712146716561,0.0095715480180145,0.0052874851172133,5.051191092551936e+16,60.3,1.5086460308567602,230.33198474682032,0.5966655920679128,0.0,1.0,223.62732484774375,47.359508653654885,101.2003753322806,1.091845985836446,212.51788,3.236648e-05,11531.799812333862,1.0,0.3411492708746888,6.240503652194394e-06,2831968710509.5137,12740354514143.363,0 days 05:51:00,7.914911475753131e-10,1.1951516328387227e-11,15.512162682093903,5.372037795403987,208.06802,-0.1587830562558439,1.8945806,1.735797665392359,1.0,325.25304814194385,59.59605540489033,21.60812894060285,5.893126074709868,22.672736182610628,6.165207646670708,-1.6270386242437185,-0.4419600109123562,33137.64808138384,8999.883967557658,33757.8094989788,9323.350939627062,197
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,198,-44.39475,37.6925,11582.4,2023-02-05 04:20:00,2.0,196741.0,206.4582054068686,20645.820540686866,212.1255,3.074328e-05,58.426292,27.342361,1.0853803796638464,232.88819759514843,18063.75871966084,0.4853090948344981,0.8743426573551815,178286.91334901174,0.3690423863960547,1.402558397217455,84.15350383304728,95858.1804399095,0.0,0.7012791986087273,0.4202847285095251,0.0132908261487463,0.000590020682243,0.0001198479510806,7.165098488043642e-05,616641180809175.5,265.8409186085963,103.50880971464817,0.1009842045996567,0.0020609021346868,0.0016830700766609,1.1184695892528935,0.0496523077447167,0.0100856250106455,0.0060296814307774,5.189251597283975e+16,60.3,1.5063518106834,230.3162595647115,0.5960913243657536,0.0,1.0,223.6088643686335,47.359508653654885,101.45555419712656,1.0907703338672836,212.50969,3.2297914e-05,11531.672222901438,1.0,0.3411692861717164,6.512058528516691e-06,2946488373971.592,14270201472395.992,0 days 05:40:00,8.865324843966525e-10,1.3386640514389456e-11,16.16056357576012,5.628111211172828,208.10095,-0.1936446694391114,2.0643487,1.8707039603165216,1.0,360.14720773943174,65.98970576592072,22.771938137222598,6.21052858287889,25.855273975173493,7.030608548286448,-1.7146705760594179,-0.46576388243921685,37116.77833750606,10080.579571209033,37789.679005390426,10425.185568832276,198
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,199,-44.215066666666665,37.7712,11582.4,2023-02-05 04:21:00,2.0,196741.0,206.4582054068686,20645.820540686866,212.11479,3.0583687e-05,58.230423,27.272444,1.081326865778059,233.73939796943245,17958.917542295036,0.4838021453180045,0.8751774015510778,178202.7598451787,0.3699125098900218,1.3833192062040254,82.99915237224153,94421.0797689543,0.0,0.6916596031020127,0.414829054019698,0.013125769828171,0.000589922356632,0.0001198279786908,7.020079823737924e-05,622661194174641.9,262.194322343911,102.08895741785707,0.0995989828466898,0.0020326323029936,0.0016599830474448,1.0894277699713353,0.0489630555658915,0.0099456206618217,0.0058266067495572,5.168035133158297e+16,60.3,1.5084318680936692,230.33051771717925,0.5938023090243347,0.0,1.0,223.6074550208436,47.359508653654885,101.27081134205184,1.0864717032152709,212.49869,3.2122934e-05,11531.764594328975,1.0,0.3411819698249408,6.309307945715719e-06,2906488652314.07,13656486004680.977,0 days 05:39:00,8.484055736197795e-10,1.2810924161658669e-11,10.797393089908564,3.5102943427522084,207.70615,-0.197447624276666,2.073648,1.876200362163432,1.0,350.79574193076996,64.27623842830879,22.459570631928557,6.125337445071424,24.984489742101275,6.793823469983695,-1.6911500760906755,-0.45937490047655366,35520.50508085018,9647.046266276357,36179.248055422795,9985.976613063154,199
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,200,-44.03606666666667,37.8492,11582.4,2023-02-05 04:22:00,2.0,196741.0,206.4582054068686,20645.820540686866,212.10649,3.063054e-05,57.986782,27.204372,1.0842100619143953,234.0349635216712,17897.77701003088,0.4842084630010305,0.8749526640671366,178119.76069280645,0.3702141203305052,1.3878342854854453,83.27005712912671,94686.7709040254,0.0,0.6939171427427226,0.4162583229079836,0.0131701571331583,0.0005898462086403,0.00011981251113,7.056686153894547e-05,622717333931241.5,263.05011047091125,102.42217026882584,0.099924068554952,0.0020392667052031,0.0016654011425825,1.096679736877675,0.0491165274908817,0.0099767946465853,0.0058761065917711,5.185370797175195e+16,60.3,1.5091542704447884,230.3354654839333,0.5953396173411071,0.0,1.0,223.62201183428084,47.359508653654885,101.11359175618578,1.0892073776462958,212.48949,3.2163964e-05,11531.84320412191,1.0,0.3411925109701618,6.412781727775e-06,2924172635567.6445,13200635092496.31,0 days 05:38:00,8.200859565158944e-10,1.2383297943390004e-11,10.919710937204384,3.595595624167356,207.71796,-0.2049245343488805,2.043119,1.8381943807882424,1.0,353.13087527461136,64.70410447578283,22.532877459141684,6.14533021612955,25.196745065514477,6.851540286005102,-1.6966698987289792,-0.4608742753759006,34334.837359533325,9325.029691964166,34997.05129790478,9665.319903137619,200
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,201,-43.857533333333336,37.927,11582.4,2023-02-05 04:23:00,2.0,196741.0,206.4582054068686,20645.820540686866,212.0908,3.0508556e-05,57.756096,27.129707,1.0822098795866766,234.40054838355888,17312.44664088594,0.4842542135844225,0.8749273436267337,178036.4906356773,0.370586807973412,1.35141461803622,81.0848770821732,92150.86208331629,-4.0,0.6757073090181099,0.4053876674518032,0.0128403645793976,0.0005897023198592,0.0001197832837214,6.778287137885684e-05,630522244048972.1,256.1471267025851,99.73439881107302,0.0973018524986078,0.0019857520918083,0.0016216975416434,1.0411593836107476,0.0478159401208556,0.0097126128370488,0.0054961657940313,5.112581865628691e+16,60.3,1.5100477204188665,230.34158185963565,0.5941511652585493,0.0,1.0,223.62007549273963,47.359508653654885,101.04277507988044,1.0871418933785333,212.47395,3.203533e-05,11531.87861246006,1.0,0.3412155610502293,6.200661556560846e-06,2859962358915.042,12333308039336.152,0 days 05:37:00,7.6620349320871e-10,1.1569672747451523e-11,11.039736522590978,3.678845909708251,207.71497,-0.2032534883302801,2.001615,1.7983615433468538,1.0,335.2533215226607,61.42840363303411,21.941567738436063,5.984063928664381,23.567558924806214,6.408529315840496,-1.6521457403845057,-0.4487799727486758,32078.920648018055,8712.34322145036,32714.178077166158,9041.862565057734,201
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,202,-43.68466666666667,38.00226666666666,11581.1808,2023-02-05 04:24:00,2.0,196741.0,206.4979020041543,20649.79020041543,212.08028,3.0361703e-05,57.53477,27.058758,1.078757921096885,233.93569580835077,18287.04139307574,0.4778870281161739,0.8784213045903949,177955.40575859515,0.3701128525838355,1.3623995353046212,81.74397211827727,92965.4587341634,0.0,0.6811997676523106,0.4083210468460905,0.0129321958861032,0.0005894899295672,0.0001197401419433,6.858408267567645e-05,627320834291355.5,258.2292079216379,100.54508570548104,0.0980927665419327,0.0020018931947333,0.0016348794423655,1.057129059941723,0.0481872483665495,0.0097880348244553,0.0056063353419981,5.1279696787527e+16,60.3,1.5092014683216932,230.33578867125905,0.5921962198897351,0.0,1.0,223.6020622200689,47.359508653654885,101.35440289728504,1.08356801271104,212.46584,3.188783e-05,11530.503598551357,1.0,0.3413025816517387,6.134801531454441e-06,2866727011428.4067,13014568319343.232,0 days 05:36:00,8.085266075476159e-10,1.2208751773969e-11,11.15173891483058,3.7863291759533393,207.74162,-0.2008880201508017,1.9893314,1.7884433164316065,1.0,340.39555730123476,62.37061453656165,22.119918855205828,6.0327051423288625,24.03996594648785,6.536987008769784,-1.6655751380181056,-0.4524278620097258,33850.87788717009,9193.590698901877,34493.99696205664,9526.307785649165,202
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,203,-43.50114285714286,38.080714285714286,11581.1808,2023-02-05 04:25:00,2.0,196741.0,206.4979020041543,20649.79020041543,212.06432,3.0505536e-05,57.258324,26.959953,1.0862348930998835,233.74593932586885,17872.14611019996,0.4821246383919381,0.8761026384251123,177873.66178647685,0.3699191879592577,1.3529314527606076,81.17588716563645,92345.98872485364,4.0,0.6764657263803038,0.405287007716495,0.0128412003117199,0.0005893436053032,0.0001197104198272,6.784418743385167e-05,628516735421843.5,256.4346275562455,99.84634121373284,0.0974110645987637,0.0019879809101788,0.0016235177433127,1.0423958275755123,0.0478404900058881,0.009717599532446,0.0055073121039746,5.102040359631775e+16,60.3,1.5087377421386496,230.33261291893083,0.5962097817881082,0.0,1.0,223.6249634121282,47.359508653654885,101.33306236872536,1.090511090478419,212.44969,3.2021737e-05,11530.514268815636,1.0,0.3413279572950358,6.310175036690086e-06,2873127408815.488,12360928113111.896,0 days 05:35:00,7.67919382971794e-10,1.1595582682874091e-11,11.272042449303786,3.9164126966397834,207.81787,-0.1972602255204144,1.9382093,1.7409490539747126,1.0,335.65145647931496,61.501353826955224,21.966195067021225,5.99078047282397,23.615354301843084,6.421525913234384,-1.6540001172687615,-0.4492836857004088,32150.76042953641,8731.854253021822,32786.77406282357,9061.75325710538,203
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,204,-43.32206666666667,38.15806666666666,11582.4,2023-02-05 04:26:00,2.0,196741.0,206.4582054068686,20645.820540686866,212.03389,3.0304904e-05,57.00813,26.851654,1.083378723411795,233.3228138294637,17781.521704056908,0.4757080964635261,0.8796032099526744,177792.48589931123,0.3694869458291421,1.42347629355614,85.40857761336841,97223.5759842598,0.0,0.71173814677807,0.4260792640638361,0.0134769658067267,0.0005891802519342,0.0001196772386741,7.328907659367663e-05,614223021987747.6,269.8056966806308,105.05255046444314,0.102490293136042,0.0020916386354294,0.0017081715522673,1.151048480096534,0.0503210472755919,0.0102214627278546,0.0062595157864631,5.245991464535823e+16,60.3,1.5074133067327256,230.32353797282903,0.5944686656568792,0.0,1.0,223.60520743107904,47.359508653654885,101.39137818957144,1.0877459125207618,212.41957,3.181577e-05,11531.704310905216,1.0,0.3413122919787665,6.523945930009855e-06,2982035510716.6875,12037935491934.863,0 days 05:34:00,7.478535519849114e-10,1.1292588634972164e-11,17.004877666435693,6.555659025427042,208.2591,-0.2106272080114909,1.8869631,1.6763357937335968,1.0,370.6376105910839,67.9118603256955,23.111561102177493,6.303153027866588,26.84080369235377,7.298595407015974,-1.7402433446772607,-0.4727103316070444,31310.65697703308,8503.68979262603,31999.31240575465,8854.536387735632,204
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,205,-43.143,38.234,11582.4,2023-02-05 04:27:00,2.0,196741.0,206.4582054068686,20645.820540686866,212.0082,3.007118e-05,56.755333,26.73637,1.0788068063375558,234.64721643913623,17788.412781295086,0.4701148978015689,0.8826052248117616,177707.07732169787,0.3708380349826077,1.3315254389048503,79.89152633429102,90760.6903794819,0.0,0.6657627194524252,0.3989589844252598,0.012652443814752,0.0005889446570058,0.0001196293834543,6.626400130106281e-05,635034707064176.5,252.3773316900253,98.26657739117796,0.0958698316011492,0.0019565271755336,0.0015978305266858,1.0108230482194007,0.0470516875746198,0.0095573740385946,0.0052939322049593,5.073389202260644e+16,60.3,1.510650091513559,230.34570375808565,0.5918126032161818,0.0,1.0,223.60889168507876,47.359508653654885,101.12080092964044,1.0831872476675988,212.39384,3.1572275e-05,11531.839599535182,1.0,0.3413463405743641,6.002582189402619e-06,2821413634340.9985,11620497594283.527,0 days 05:33:00,7.219203332281884e-10,1.0900997031745649e-11,11.497848026732814,4.167777306733389,208.04955,-0.1945730079622829,1.8769176,1.6823444997563082,1.0,325.485021526647,59.638559844944645,21.61864702605915,5.895994643470678,22.700381294865476,6.172724950982544,-1.627830610043955,-0.4421751416705936,30224.901464276627,8208.80846586604,30845.45501520418,8532.450901853792,205
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,206,-42.96306666666667,38.309066666666666,11582.4,2023-02-05 04:28:00,2.0,196741.0,206.4582054068686,20645.820540686866,211.98573,3.001499e-05,56.471985,26.588455,1.0801027555617664,233.669396385736,17747.80905314283,0.4766121611168505,0.8791136717601002,177627.18579536356,0.369841036983111,1.3592790695200307,81.55674417120184,92790.03727291472,0.0,0.6796395347600154,0.4066788211258722,0.0128904042619444,0.000588738728871,0.0001195875543019,6.829382458999673e-05,626999369940913.8,257.6377548368266,100.31479533057826,0.0978680930054422,0.0019973080205192,0.001631134883424,1.051299402654773,0.048015613894215,0.0097531715722624,0.0055698219805592,5.113602720977585e+16,60.3,1.5082600356584963,230.3293405196449,0.5923969124188624,0.0,1.0,223.5973077606725,47.359508653654885,101.31277328820102,1.084270796723947,212.37215,3.151004e-05,11531.7436133559,1.0,0.3413863945636325,6.159694597908379e-06,2872188638899.141,11848710325402.305,0 days 05:22:00,7.360979886650116e-10,1.1115079628841674e-11,11.610169326279102,4.296849783450376,208.24052,-0.1792064054923899,1.8327756,1.6535691461142372,1.0,338.51840765483695,62.02666475663161,22.06925497272722,6.018887719834695,23.88339665263785,6.494412429332027,-1.6617602730719745,-0.45139161263733923,30818.482526962936,8370.019686300162,31458.929580806893,8701.74601443015,206
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,207,-42.78406666666667,38.385000000000005,11582.4,2023-02-05 04:29:00,2.0,196741.0,206.4582054068686,20645.820540686866,211.96124,2.9836418e-05,56.203335,26.431316,1.0772793548238146,233.480238570108,17620.77009257921,0.4720496276287738,0.8815719761060556,177545.62905119237,0.3696478273381544,1.3723268491745158,82.33961095047094,93707.65024633228,0.0,0.6861634245872579,0.4103232768866723,0.0130041553298512,0.0005885142952281,0.0001195419662182,6.927028917074542e-05,624067937491163.6,260.1108309925377,101.27772146907924,0.0988075331405651,0.0020164802681747,0.0016467922190094,1.0707570905994477,0.0484580381078784,0.0098430389906628,0.0057036886607457,5.138551117968523e+16,60.3,1.5077974398364993,230.3261707558158,0.5907084860756207,0.0,1.0,223.583501109321,47.359508653654885,101.23606333035126,1.0815988490644783,212.34729,3.1326315e-05,11531.781968334826,1.0,0.3414243001438206,6.142597219209774e-06,2889282825644.616,10543151341917.271,0 days 05:21:00,6.549904828323682e-10,9.89035629076876e-12,7.007456908496727,2.346657650813696,208.0376,-0.1254446380066149,1.705186,1.5797413126988844,1.0,344.78378317302213,63.174668345367415,22.281098723197434,6.076663288144754,24.45741697727756,6.650500978429486,-1.6777115831213505,-0.45572454060748224,27422.72504657345,7447.762825148927,28072.680464856363,7783.319764212799,207
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,208,-42.60566666666666,38.45966666666666,11582.4,2023-02-05 04:30:00,2.0,196741.0,206.4582054068686,20645.820540686866,211.933,2.9663015e-05,55.947796,26.259693,1.075164810042433,233.6273739526692,17763.540254997486,0.4661911487945196,0.8846840186109649,177463.2894402419,0.3697981240051979,1.3646468003537484,81.8788080212249,93162.40591739278,0.0,0.6823234001768742,0.4078930770190297,0.0129328628926373,0.0005882554597007,0.0001194893902517,6.867920179791926e-05,625942209520206.2,258.6551545390494,100.71093386610664,0.0982545696254698,0.0020051952984789,0.0016375761604244,1.05892739795108,0.0481656558522747,0.0097836488449933,0.0056233711790627,5.1251402005686296e+16,60.3,1.5081568849455644,230.3286337928821,0.5893889010716094,0.0,1.0,223.57736307012877,47.359508653654885,101.16654588741147,1.0795954798335583,212.31923,3.1149128e-05,11531.816727056295,1.0,0.3414675513429375,6.051204274548742e-06,2873440744514.6,11533168255636.25,0 days 05:20:00,7.16495021209893e-10,1.0819074820269386e-11,7.31531072649376,2.514454791873856,208.8426,-0.1513084974139928,1.8493185,1.6980100516229868,1.0,340.9746221402478,62.47671647911372,22.156405450543463,6.0426560319663984,24.113015615820856,6.556850794787108,-1.6683224883344447,-0.4531741374562314,29997.757950486575,8147.118352461695,30641.9888257439,8480.396556169157,208
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,209,-42.425,38.534000000000006,11582.4,2023-02-05 04:31:00,2.0,196741.0,206.4582054068686,20645.820540686866,211.90497,2.9568495e-05,55.677208,26.06495,1.0758564466707734,233.5837691775962,17729.101074667706,0.4708541074391719,0.8822110912404473,177381.41063222068,0.3697535893612331,1.3735899447087898,82.41539668252739,93779.15119913772,0.0,0.6867949723543949,0.4103472221782362,0.0130106535352402,0.0005879987501324,0.0001194372461206,6.93501211672312e-05,624201753436112.8,260.350238120104,101.37093791950868,0.0988984760190328,0.0020183362452863,0.0016483079336505,1.0722781722057526,0.0484601502409982,0.0098434680177027,0.0057155177459786,5.144383511936638e+16,60.3,1.508050166086856,230.32790257421368,0.5896100784798751,0.0,1.0,223.57809216910044,47.359508653654885,101.11309583345356,1.0802522860464674,212.29123,3.1049407e-05,11531.843452083274,1.0,0.341511137166363,6.109426249717029e-06,2893268540293.586,11744214639266.598,0 days 05:19:00,7.29606221858648e-10,1.1017053950065583e-11,7.399420393138709,2.610710335403266,209.31636,-0.1418783124536276,1.8347783,1.6928999852389095,1.0,345.27357145025235,63.2644121601394,22.301606342291908,6.08225627517052,24.508140094756236,6.664293691811047,-1.6792557560782015,-0.45614399143470374,30546.689362232413,8296.203133606305,31197.44366248374,8632.108189862094,209
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,210,-42.245,38.60893333333333,11582.4,2023-02-05 04:32:00,2.0,196741.0,206.4582054068686,20645.820540686866,211.87805,2.9417046e-05,55.40587,25.861176,1.0742973430298826,233.76076979236487,17671.317842729517,0.4665217954799684,0.8845097027970618,177298.99523553814,0.3699343278876842,1.3586141286126057,81.51684771675635,92731.77853796672,0.0,0.6793070643063028,0.4057629215295811,0.0128733788466609,0.0005877523804564,0.0001193872022802,6.820486787344427e-05,627503828264867.6,257.5117219372333,100.2657226916103,0.0978202172601076,0.0019963309644919,0.0016303369543351,1.049397263043371,0.0479117212928311,0.0097320683876063,0.005559845827981,5.115213401034884e+16,60.3,1.508482462086178,230.33086430616524,0.5886018272610438,0.0,1.0,223.5744245364634,47.359508653654885,100.91768217918386,1.0787499229687216,212.26341,3.088934e-05,11531.94115891041,1.0,0.3415506267875917,6.012202642556827e-06,2868255427311.0005,11733737522949.469,0 days 05:18:00,7.28955333784229e-10,1.100722554014186e-11,7.477900987550811,2.700606232568816,209.73764,-0.1395155396312475,1.841001,1.7014854717999697,1.0,337.90591869996547,61.914438519558885,22.058458992154268,6.0159433614966185,23.840618910382528,6.482780235425846,-1.6609473624572608,-0.4511707979751694,30519.438394212702,8288.802018428223,31159.09416538998,8620.275731683963,210
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,211,-42.06493333333333,38.68293333333333,11582.4,2023-02-05 04:33:00,2.0,196741.0,206.4582054068686,20645.820540686866,211.8465,2.9288694e-05,55.14981,25.635813,1.0742398692512185,233.574021127876,17725.266459636598,0.4646931562157551,0.8854717785261368,177217.47838782138,0.3697436326282673,1.3824955450099747,82.94973270059849,94388.56095668302,0.0,0.6912477725049874,0.4125850392512467,0.0130850025522367,0.0005874635882318,0.0001193285413595,7.001066105412477e-05,622604920239123.1,262.0382056011906,102.02817122173614,0.0995396792407181,0.0020314220253207,0.0016589946540119,1.0853974640946842,0.0487299476151641,0.0098982706093302,0.0058073656206318,5.16449117119127e+16,60.3,1.508026043921562,230.3277372870629,0.5883936125719277,0.0,1.0,223.570164945185,47.359508653654885,100.89341116643097,1.0787088016518755,212.23206,3.0756342e-05,11531.953294416786,1.0,0.3416004309716119,6.112755604634537e-06,2911120040280.0835,12014442394415.305,0 days 05:17:00,7.463940495279574e-10,1.1270550147872158e-11,7.553624499661992,2.7839254029823044,210.20506,-0.1331937629729509,1.8502512,1.717057490721345,1.0,349.4979834384883,64.03845038158637,22.446197668781952,6.121690273304169,24.90198378126916,6.771388313656679,-1.6901431250668226,-0.4591013777224782,31249.55145621884,8487.094088677617,31906.745683583504,8825.604721869633,211
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,212,-41.88393333333333,38.75686666666667,11582.4,2023-02-05 04:34:00,2.0,196741.0,206.4582054068686,20645.820540686866,211.81122,2.9061839e-05,54.898094,25.405752,1.0710836805296364,233.973883656777,17622.622807635802,0.4605453032939779,0.8876362000357229,177134.52865512078,0.3701518134479618,1.3721418988789489,82.32851393273694,93624.81695337482,0.0,0.6860709494394744,0.4094246031751629,0.0129920856649414,0.0005871408289779,0.0001192629808861,6.92240811429058e-05,625723625902938.6,260.075775513516,101.26407213726644,0.0987942167192843,0.0020162085044751,0.0016465702786547,1.0696191056814446,0.0483384319189864,0.0098187439835441,0.0056991157288546,5.151489625319276e+16,60.3,1.5090028911629485,230.33442885426317,0.5864656614045889,0.0,1.0,223.56415009973935,47.359508653654885,100.77154745769782,1.0756219650506706,212.19699,3.0522264e-05,11532.014226271152,1.0,0.3416536024082947,5.980261615180723e-06,2889004085262.8354,12094773770143.729,0 days 05:16:00,7.513846149546112e-10,1.1345907685814628e-11,7.626204522783764,2.864681395227917,210.70438,-0.1193200889974832,1.8532255,1.733905334956944,1.0,344.41735202942516,63.10752723520523,22.278095870198616,6.075844328235986,24.437808245328526,6.6451689398444636,-1.677485475723283,-0.4556631220113726,31458.49327615225,8543.840787500441,32108.024822334995,8879.289440395232,212
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,213,-41.70335714285714,38.82971428571429,11582.4,2023-02-05 04:35:00,2.0,196741.0,206.4582054068686,20645.820540686866,211.77887,2.8863038e-05,54.63329,25.153858,1.0684794931815296,234.0834288490857,17689.129773523124,0.460738282747739,0.8875360470486054,177052.20014118805,0.3702635510463242,1.3679554248502583,82.0773254910155,93323.64560231232,0.0,0.6839777124251292,0.4079956901314831,0.0129517294873936,0.0005868448857997,0.000119202867428,6.889676903177795e-05,626851999474329.9,259.2822712261179,100.95511035394908,0.0984927905892185,0.0020100569508003,0.0016415465098203,1.063043316808391,0.0481666587045222,0.009783852549356,0.0056548625371005,5.145033559554845e+16,60.3,1.5092703434658783,230.33626027752828,0.5848578895598487,0.0,1.0,223.55565175211856,47.359508653654885,100.44098048629412,1.0730790994853532,212.16287,3.0309388e-05,11532.179509756854,1.0,0.3416996344555763,5.9115081152498e-06,2881638200784.468,12442285349638.465,0 days 05:15:00,7.729736797286451e-10,1.1671902563902542e-11,7.692948166527458,2.9358822147032697,211.20453,-0.1080992529168725,1.8570921,1.7489929487928748,1.0,342.2999480123019,62.71955569169507,22.210124277868797,6.057306621236945,24.24805055908694,6.593569718259182,-1.6723673830658496,-0.4542728708808678,32362.370512277706,8789.325627766333,33008.738538970014,9123.524058152761,213
