altitude,time,flight_level,Energy_Forcing,time_UTC
27000.0,1729862760,270,-0.0,2024-10-25 13:26:00+00:00
27000.0,1729862820,270,-0.0,2024-10-25 13:27:00+00:00
27000.0,1729862880,270,-0.0,2024-10-25 13:28:00+00:00
27000.0,1729862940,270,-0.0,2024-10-25 13:29:00+00:00
27000.0,1729863000,270,-0.0,2024-10-25 13:30:00+00:00
27000.0,1729863060,270,-0.0,2024-10-25 13:31:00+00:00
27000.0,1729863120,270,-0.0,2024-10-25 13:32:00+00:00
27000.0,1729863180,270,-0.0,2024-10-25 13:33:00+00:00
27000.0,1729863240,270,-0.0,2024-10-25 13:34:00+00:00
27000.0,1729863300,270,-0.0,2024-10-25 13:35:00+00:00
27000.0,1729863360,270,-0.0,2024-10-25 13:36:00+00:00
27000.0,1729863420,270,-0.0,2024-10-25 13:37:00+00:00
27000.0,1729863480,270,-0.0,2024-10-25 13:38:00+00:00
27000.0,1729863540,270,-0.0,2024-10-25 13:39:00+00:00
27000.0,1729863600,270,-0.0,2024-10-25 13:40:00+00:00
27000.0,1729863660,270,-0.0,2024-10-25 13:41:00+00:00
27000.0,1729863720,270,-0.0,2024-10-25 13:42:00+00:00
27000.0,1729863780,270,-0.0,2024-10-25 13:43:00+00:00
27000.0,1729863840,270,-0.0,2024-10-25 13:44:00+00:00
27000.0,1729863900,270,-0.0,2024-10-25 13:45:00+00:00
27000.0,1729863960,270,-0.0,2024-10-25 13:46:00+00:00
27000.0,1729864020,270,-0.0,2024-10-25 13:47:00+00:00
27000.0,1729864080,270,-0.0,2024-10-25 13:48:00+00:00
27000.0,1729864140,270,-0.0,2024-10-25 13:49:00+00:00
27000.0,1729864200,270,-0.0,2024-10-25 13:50:00+00:00
27000.0,1729864260,270,-0.0,2024-10-25 13:51:00+00:00
27000.0,1729864320,270,-0.0,2024-10-25 13:52:00+00:00
27000.0,1729864380,270,-0.0,2024-10-25 13:53:00+00:00
27000.0,1729864440,270,-0.0,2024-10-25 13:54:00+00:00
27000.0,1729864500,270,-0.0,2024-10-25 13:55:00+00:00
27000.0,1729864560,270,-0.0,2024-10-25 13:56:00+00:00
27000.0,1729864620,270,-0.0,2024-10-25 13:57:00+00:00
27000.0,1729864680,270,-0.0,2024-10-25 13:58:00+00:00
27000.0,1729864740,270,-0.0,2024-10-25 13:59:00+00:00
27000.0,1729864800,270,-0.0,2024-10-25 14:00:00+00:00
27000.0,1729864860,270,-0.0,2024-10-25 14:01:00+00:00
27000.0,1729864920,270,-0.0,2024-10-25 14:02:00+00:00
27000.0,1729864980,270,-0.0,2024-10-25 14:03:00+00:00
27000.0,1729865040,270,-0.0,2024-10-25 14:04:00+00:00
27000.0,1729865100,270,-0.0,2024-10-25 14:05:00+00:00
27000.0,1729865160,270,-0.0,2024-10-25 14:06:00+00:00
27000.0,1729865220,270,-0.0,2024-10-25 14:07:00+00:00
27000.0,1729865280,270,-0.0,2024-10-25 14:08:00+00:00
27000.0,1729865340,270,-0.0,2024-10-25 14:09:00+00:00
27000.0,1729865400,270,-0.0,2024-10-25 14:10:00+00:00
27000.0,1729865460,270,-0.0,2024-10-25 14:11:00+00:00
27000.0,1729865520,270,-0.0,2024-10-25 14:12:00+00:00
27000.0,1729865580,270,-0.0,2024-10-25 14:13:00+00:00
27000.0,1729865640,270,-0.0,2024-10-25 14:14:00+00:00
27000.0,1729865700,270,-0.0,2024-10-25 14:15:00+00:00
27000.0,1729865760,270,-0.0,2024-10-25 14:16:00+00:00
27000.0,1729865820,270,-0.0,2024-10-25 14:17:00+00:00
27000.0,1729865880,270,-0.0,2024-10-25 14:18:00+00:00
27000.0,1729865940,270,-0.0,2024-10-25 14:19:00+00:00
27000.0,1729866000,270,-0.0,2024-10-25 14:20:00+00:00
27000.0,1729866060,270,-0.0,2024-10-25 14:21:00+00:00
27000.0,1729866120,270,-0.0,2024-10-25 14:22:00+00:00
27000.0,1729866180,270,-0.0,2024-10-25 14:23:00+00:00
27000.0,1729866240,270,-0.0,2024-10-25 14:24:00+00:00
27000.0,1729866300,270,-0.0,2024-10-25 14:25:00+00:00
27000.0,1729866360,270,-0.0,2024-10-25 14:26:00+00:00
27000.0,1729866420,270,-0.0,2024-10-25 14:27:00+00:00
27000.0,1729866480,270,-0.0,2024-10-25 14:28:00+00:00
27000.0,1729866540,270,-0.0,2024-10-25 14:29:00+00:00
27000.0,1729866600,270,-0.0,2024-10-25 14:30:00+00:00
27000.0,1729866660,270,-0.0,2024-10-25 14:31:00+00:00
27000.0,1729866720,270,-0.0,2024-10-25 14:32:00+00:00
27000.0,1729866780,270,-0.0,2024-10-25 14:33:00+00:00
27000.0,1729866840,270,-0.0,2024-10-25 14:34:00+00:00
27000.0,1729866900,270,-0.0,2024-10-25 14:35:00+00:00
27000.0,1729866960,270,-0.0,2024-10-25 14:36:00+00:00
27000.0,1729867020,270,-0.0,2024-10-25 14:37:00+00:00
