,longitude,latitude,Altitude,UTC,Callsign,true_airspeed,Timestamp,Direction,nautical_miles,ef,nox,co2
99,12.26880600,41.80705300,0.0,2024-10-25T09:18:50Z,ETD78G,0.0,1729847930,70.0000000000000000,0.0000000000000000,0.0,0.0,0.0
100,12.26909200,41.80713300,0.0,2024-10-25T09:18:57Z,ETD78G,0.0,1729847937,70.0000000000000000,0.0000000000000000,0.0,0.0,0.0
101,12.26931800,41.80719000,0.0,2024-10-25T09:19:06Z,ETD78G,0.0,1729847946,70.0000000000000000,0.0000000000000000,0.0,0.0,0.0
102,12.26952800,41.80724700,0.0,2024-10-25T09:19:13Z,ETD78G,0.0,1729847953,70.0000000000000000,0.0000000000000000,0.0,0.0,0.0
103,12.26976200,41.80731600,0.0,2024-10-25T09:19:19Z,ETD78G,0.0,1729847959,70.0000000000000000,0.0000000000000000,0.0,0.0,0.0
104,12.27005900,41.80739600,0.0,2024-10-25T09:19:26Z,ETD78G,0.0,1729847966,70.0000000000000000,0.0000000000000000,0.0,0.0,0.0
105,12.27034000,41.80747600,0.0,2024-10-25T09:19:33Z,ETD78G,0.0,1729847973,70.0000000000000000,0.0000000000000000,0.0,0.0,0.0
106,12.27057400,41.80756800,0.0,2024-10-25T09:19:41Z,ETD78G,0.0,1729847981,61.0000000000000000,0.0000000000000000,0.0,0.0,0.0
107,12.27051400,41.80779600,0.0,2024-10-25T09:19:52Z,ETD78G,0.0,1729847992,14.0000000000000000,0.0000000000000000,0.0,0.0,0.0
108,12.27041900,41.80804100,0.0,2024-10-25T09:22:00Z,ETD78G,0.0,1729848120,354.0000000000000000,0.0000000000000000,0.0,0.0,0.0
109,12.27032400,41.80824300,0.0,2024-10-25T09:22:14Z,ETD78G,0.0,1729848134,345.0000000000000000,0.0000000000000000,0.0,0.0,0.0
110,12.27022700,41.80846000,0.0,2024-10-25T09:22:27Z,ETD78G,0.0,1729848147,343.0000000000000000,0.0000000000000000,0.0,0.0,0.0
111,12.27011600,41.80867000,0.0,2024-10-25T09:24:16Z,ETD78G,0.0,1729848256,340.0000000000000000,0.0000000000000000,0.0,0.0,0.0
112,12.27001200,41.80888400,0.0,2024-10-25T09:24:25Z,ETD78G,0.0,1729848265,340.0000000000000000,0.0000000000000000,0.0,0.0,0.0
113,12.26989200,41.80913500,0.0,2024-10-25T09:24:32Z,ETD78G,0.0,1729848272,340.0000000000000000,0.0000000000000000,0.0,0.0,0.0
114,12.26973200,41.80947100,0.0,2024-10-25T09:24:41Z,ETD78G,0.0,1729848281,340.0000000000000000,0.0000000000000000,0.0,0.0,0.0
115,12.26951200,41.80963900,0.0,2024-10-25T09:24:48Z,ETD78G,0.0,1729848288,317.0000000000000000,0.0000000000000000,0.0,0.0,0.0
116,12.26931000,41.80962800,0.0,2024-10-25T09:24:53Z,ETD78G,0.0,1729848293,292.0000000000000000,0.0000000000000000,0.0,0.0,0.0
117,12.26910700,41.80954700,0.0,2024-10-25T09:24:59Z,ETD78G,0.0,1729848299,264.0000000000000000,0.0000000000000000,0.0,0.0,0.0
118,12.26890400,41.80946700,0.0,2024-10-25T09:25:08Z,ETD78G,0.0,1729848308,250.0000000000000000,0.0000000000000000,0.0,0.0,0.0
119,12.26863100,41.80939100,0.0,2024-10-25T09:26:48Z,ETD78G,0.0,1729848408,250.0000000000000000,0.0000000000000000,0.0,0.0,0.0
120,12.26676300,41.80888000,0.0,2024-10-25T09:26:57Z,ETD78G,0.0,1729848417,250.0000000000000000,0.0000000000000000,0.0,0.0,0.0
121,12.26331700,41.80793400,0.0,2024-10-25T09:27:05Z,ETD78G,0.0,1729848425,250.0000000000000000,0.0000000000000000,0.0,0.0,0.0
122,12.25793400,41.80645800,0.0,2024-10-25T09:27:13Z,ETD78G,0.0,1729848433,249.0000000000000000,0.0000000000000000,0.0,0.0,0.0
123,12.25007500,41.80428300,0.0,2024-10-25T09:27:22Z,ETD78G,0.0,1729848442,249.0000000000000000,0.0000000000000000,0.0,0.0,0.0
124,12.24068500,41.80162800,0.0,2024-10-25T09:27:31Z,ETD78G,0.0,1729848451,249.0000000000000000,0.0000000000000000,0.0,0.0,0.0
125,12.23129700,41.79897700,200.0,2024-10-25T09:27:40Z,ETD78G,0.0,1729848460,249.0000000000000000,0.0000000000000000,0.0,0.0,0.0
126,12.22129200,41.79629500,650.0,2024-10-25T09:27:49Z,ETD78G,0.0,1729848469,250.0000000000000000,0.0000000000000000,0.0,0.0,0.0
127,12.21162300,41.79287700,1025.0,2024-10-25T09:27:58Z,ETD78G,0.0,1729848478,241.0000000000000000,0.0000000000000000,0.0,0.0,0.0
128,12.20905700,41.79158000,1075.0,2024-10-25T09:28:01Z,ETD78G,0.0,1729848481,234.0000000000000000,0.0000000000000000,0.0,0.0,0.0
129,12.20637200,41.78984100,1150.0,2024-10-25T09:28:04Z,ETD78G,0.0,1729848484,229.0000000000000000,0.0000000000000000,0.0,0.0,0.0
130,12.20383100,41.78780400,1225.0,2024-10-25T09:28:07Z,ETD78G,0.0,1729848487,225.0000000000000000,0.0000000000000000,0.0,0.0,0.0
131,12.20140400,41.78570900,1300.0,2024-10-25T09:28:10Z,ETD78G,0.0,1729848490,221.0000000000000000,0.0000000000000000,0.0,0.0,0.0
