Timestamp,Altitude,UTC
1717013744.0,35000.0,2024-05-29T20:15:44Z
1717013768.0,35000.0,2024-05-29T20:16:08Z
1717013800.0,35000.0,2024-05-29T20:16:40Z
1717013821.0,35000.0,2024-05-29T20:17:01Z
1717013828.0,35000.0,2024-05-29T20:17:08Z
1717013860.0,35000.0,2024-05-29T20:17:40Z
1717013884.0,35000.0,2024-05-29T20:18:04Z
1717013889.0,35000.0,2024-05-29T20:18:09Z
1717013904.0,35000.0,2024-05-29T20:18:24Z
1717013917.0,35000.0,2024-05-29T20:18:37Z
1717013921.0,35000.0,2024-05-29T20:18:41Z
1717013933.0,35000.0,2024-05-29T20:18:53Z
1717013948.0,35000.0,2024-05-29T20:19:08Z
1717013977.0,35000.0,2024-05-29T20:19:37Z
1717013993.0,35000.0,2024-05-29T20:19:53Z
1717014009.0,35000.0,2024-05-29T20:20:09Z
1717014033.0,35000.0,2024-05-29T20:20:33Z
1717014041.0,35000.0,2024-05-29T20:20:41Z
1717014069.0,35000.0,2024-05-29T20:21:09Z
1717014102.0,35000.0,2024-05-29T20:21:42Z
1717014106.0,35000.0,2024-05-29T20:21:46Z
1717014118.0,35000.0,2024-05-29T20:21:58Z
1717014130.0,35000.0,2024-05-29T20:22:10Z
1717014157.0,35000.0,2024-05-29T20:22:37Z
1717014166.0,35000.0,2024-05-29T20:22:46Z
1717014190.0,35000.0,2024-05-29T20:23:10Z
1717014214.0,35000.0,2024-05-29T20:23:34Z
1717014222.0,35000.0,2024-05-29T20:23:42Z
1717014226.0,35000.0,2024-05-29T20:23:46Z
1717014234.0,35000.0,2024-05-29T20:23:54Z
1717014250.0,35000.0,2024-05-29T20:24:10Z
1717014278.0,35000.0,2024-05-29T20:24:38Z
1717014298.0,35000.0,2024-05-29T20:24:58Z
1717014310.0,35000.0,2024-05-29T20:25:10Z
1717014326.0,35000.0,2024-05-29T20:25:26Z
1717014338.0,35000.0,2024-05-29T20:25:38Z
1717014346.0,35000.0,2024-05-29T20:25:46Z
1717014371.0,35000.0,2024-05-29T20:26:11Z
1717014399.0,35000.0,2024-05-29T20:26:39Z
1717014415.0,35000.0,2024-05-29T20:26:55Z
1717014423.0,35000.0,2024-05-29T20:27:03Z
1717014430.0,35000.0,2024-05-29T20:27:10Z
1717014435.0,35000.0,2024-05-29T20:27:15Z
1717014446.0,35000.0,2024-05-29T20:27:26Z
1717014459.0,35000.0,2024-05-29T20:27:39Z
1717014483.0,35000.0,2024-05-29T20:28:03Z
1717014491.0,35000.0,2024-05-29T20:28:11Z
1717014519.0,35000.0,2024-05-29T20:28:39Z
1717014531.0,35000.0,2024-05-29T20:28:51Z
1717014551.0,35000.0,2024-05-29T20:29:11Z
1717014580.0,35000.0,2024-05-29T20:29:40Z
1717014596.0,35000.0,2024-05-29T20:29:56Z
1717014608.0,35000.0,2024-05-29T20:30:08Z
1717014616.0,35000.0,2024-05-29T20:30:16Z
1717014639.0,35000.0,2024-05-29T20:30:39Z
1717014647.0,35000.0,2024-05-29T20:30:47Z
1717014652.0,35000.0,2024-05-29T20:30:52Z
1717014659.0,35000.0,2024-05-29T20:30:59Z
1717014671.0,35000.0,2024-05-29T20:31:11Z
1717014700.0,35000.0,2024-05-29T20:31:40Z
1717014732.0,35000.0,2024-05-29T20:32:12Z
1717014756.0,35000.0,2024-05-29T20:32:36Z
1717014761.0,35000.0,2024-05-29T20:32:41Z
1717014789.0,35000.0,2024-05-29T20:33:09Z
1717014809.0,35000.0,2024-05-29T20:33:29Z
1717014820.0,35000.0,2024-05-29T20:33:40Z
1717014833.0,35000.0,2024-05-29T20:33:53Z
1717014849.0,35000.0,2024-05-29T20:34:09Z
1717014857.0,35000.0,2024-05-29T20:34:17Z
1717014881.0,35000.0,2024-05-29T20:34:41Z
1717014909.0,35000.0,2024-05-29T20:35:09Z
1717014913.0,35000.0,2024-05-29T20:35:13Z
1717014941.0,35000.0,2024-05-29T20:35:41Z
1717014949.0,35000.0,2024-05-29T20:35:49Z
1717014969.0,35000.0,2024-05-29T20:36:09Z
1717014981.0,35000.0,2024-05-29T20:36:21Z
1717014993.0,35000.0,2024-05-29T20:36:33Z
1717015001.0,35000.0,2024-05-29T20:36:41Z
1717015008.0,35000.0,2024-05-29T20:36:48Z
